"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Early-demographic dividend","EAR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9621096051989","80.4805597513248","81.1592088846943","81.848062991582","82.5328430266089","83.2095411800677","83.87605405751","84.5388744345295","85.1983382537907","85.8410570456235","86.479180088113","87.1114333602035","87.737808788409","88.3578538723204","88.9747933351535","89.5713185143939","90.1293236655479","90.5594442818067","","",
"East Asia & Pacific","EAS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.199561942847","81.6390620744297","82.8426880769857","83.6527827130051","84.4459120886625","85.2222261729142","85.9686116825051","86.6965155806666","87.4094058462823","88.1026871906799","88.7774551280173","89.4249084013381","90.0521252765494","90.6620941249431","91.2747948555158","91.8331099297442","92.3503760168429","92.8621115239537","","",
"Europe & Central Asia (excluding high income)","ECA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.0522520869111","93.221798605246","93.5063261143113","93.7920640337335","94.0131545653315","94.2209086464674","94.4296482798556","94.6367711754496","94.8345056998301","94.9556801559254","95.0847423742902","95.2154280399398","95.347282344435","95.5299524351341","95.6799407324043","95.8661345867011","96.0140068640019","96.1675220462534","","",
"Europe & Central Asia","ECS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7718044159504","96.856235667897","96.9931095207741","97.1280985256051","97.233596624356","97.3205961561194","97.4122310050923","97.5040652333741","97.5902921097517","97.6428382152342","97.7130994019242","97.7798583932117","97.8498801135034","97.9389526942373","98.0142581909887","98.1069352234525","98.1834934233714","98.2626428428964","","",
"Ecuador","ECU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3679201893029","83.0849088539589","83.8222964056218","84.5357384648421","85.2494390319846","85.9632071644351","86.6770460856032","87.3913163939433","88.105656147694","88.8200443201341","89.5346806742831","90.2433154029354","90.9479421824281","91.6529985119226","92.3582986543424","93.0537796797995","93.6820477408394","93.9945365448314","","",
"Egypt, Arab Rep.","EGY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8709460811812","97.9445238131802","98.0180226288276","98.0914502573589","98.1648014548049","98.2380838518841","98.3112895943588","98.3836424503421","98.4555769822342","98.5276149120019","98.5997219357227","98.6719299299545","98.7437715068946","98.8157949673543","98.8879758353043","98.9603270743409","99.0328567825418","99.1057304582077","","",
"Euro area","EMU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7178501564981","99.7302277327961","99.7417076310647","99.7464285674327","99.7512179389534","99.7561071799465","99.7604995419358","99.7642508503563","99.7678136403118","99.7759886807801","99.7857332829941","99.794598301321","99.8018355325042","99.8007559285352","99.7992593591527","99.804434161575","99.8096367581389","99.8145099310517","","",
"Eritrea","ERI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8142143655462","47.1204231508557","47.4409243682311","47.7752196108843","48.1234176767697","48.4844071564725","48.8594911277223","49.2469503320993","49.6487022906892","49.8103237731074","49.9773832167063","50.1505272539584","50.3291758427734","50.705129692831","51.0835630478377","51.465092410934","51.8497184170396","","","",
"Spain","ESP","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100.000002325951","99.9999977104701","100.000002252653","100.000002217312","99.9999978165435","99.9999956973806","99.9999978769367","99.9999978987843","100.000002087179","100.000002081817","99.9861692962164","99.9566352697543","99.9269376973629","99.9267246468296","99.9265055609085","99.9262783083572","","",
"Estonia","EST","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1147785269148","99.1546993704101","99.1949551863693","99.2355280084204","99.2764428643847","99.3176953188921","99.3592692853062","99.4011856361974","99.4434445759879","99.4860460272895","99.5289770226984","99.5722530825586","99.6172946194103","99.6635589368578","99.709412646989","99.710536804995","99.7116540274429","99.7128268353268","","",
"Ethiopia","ETH","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6952068677435","20.2887756838031","21.84035898773","23.3481087960155","24.81285657144","26.2347749310875","27.6146387865678","28.9614372682105","30.366713358997","31.7278314748033","33.0467720973932","34.3226768813959","35.5569376350512","36.7398330617842","37.8814904843982","38.9817333851423","40.0414232118597","41.0599521347594","","",
"European Union","EUU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7388816377446","99.7494607439621","99.7599317865653","99.7644979371117","99.768542059271","99.5349895184311","99.5388893445728","99.5422458064649","99.5452715854331","99.5516065561765","99.5888228608825","99.6241092543828","99.6588976471645","99.6876023016565","99.7159668283705","99.7484763391709","99.7810042621052","99.8139105707697","","",
"Fragile and conflict affected situations","FCS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.2803847234465","52.98315983761","53.8132501613844","54.712531145189","55.6161446379388","56.612757130439","57.6161796307303","58.6036437485448","59.6257375387514","60.6370059241208","61.6365688060494","62.2886294376811","63.2433385353533","64.2030240462959","65.1593629440604","66.0439551215748","66.7977734028601","67.649535991877","","",
"Finland","FIN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999988235217","99.9999988263551","99.9999976585157","99.999996496999","99.9999988356925","99.999998839399","100.000002313002","100.000001152038","100.000001147299","100.000004569658","99.9999988625115","100.000001132537","100.000004510281","99.9999977546638","100","100.000001113381","100.000002218197","100.000002210125","","",
"Fiji","FJI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6031107201732","94.6354350090054","94.6677596786134","94.5918013240744","94.5164243902279","94.4413763743788","94.3669091932943","94.2929393208483","94.2277460800902","94.165169862637","94.1033286744996","94.0420477537871","93.9815032207128","93.9213392097319","93.8618196115997","93.8029451962542","93.7446242000918","93.7909192828498","","",
"France","FRA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8973330757829","99.905846216961","99.9141892287054","99.9223748000429","99.9303941409942","99.9382529541837","99.9459549490242","99.9535033791738","99.9609005454356","99.9681485413125","99.9752388651913","99.9821779187594","99.9889611520056","99.9955853466463","99.9999984786527","100.000003030112","100.000001508888","100.000001502877","","",
"Faroe Islands","FRO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Micronesia, Fed. Sts.","FSM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6687579003847","87.0619393081568","86.4551207159291","85.8483021237012","85.2414835314735","84.6346649392458","84.0278463470179","83.4210277547902","82.8142091625623","82.2073905703346","81.6005719781067","80.993753385879","80.3869347936513","79.7801162014234","79.1732976091957","78.5664790169678","78.5664790169678","78.5664790169678","","",
"Gabon","GAB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5376203712706","80.1375979866492","80.7004770269364","81.2271137400689","81.7188549994123","82.176569172432","82.6024851173182","82.9974082180176","83.3634286368398","83.7004303917595","84.0108546773958","84.2953839412823","84.5558662874216","84.7921999403419","85.0029338177371","85.474801842298","85.6270468713068","85.7710036556955","","",
"United Kingdom","GBR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000003313142","100","100.000001645459","100.000001639072","100.000001630754","100","100.000003212229","100","100.000001573167","100.000001556955","99.999998457414","99.9999984696228","99.9999984800661","99.9999984892547","99.9999969959173","99.9999985067185","100","100.00000147558","","",
"Georgia","GEO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9752106958199","93.2019899500047","93.4607451729654","93.7550104539909","94.0464387573074","94.3350411169258","94.6209186331692","94.9040816147247","95.1844277693445","95.4619793401794","95.7368220484256","96.0088782856911","96.2782419661562","96.544758806027","97.6414520547795","97.9140849591674","98.1705496661917","98.3944393544552","","",
"Ghana","GHA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4638031428596","65.3511039397109","66.3482881085906","67.3462348242887","68.3453704482538","69.3449537231285","70.3458816928579","71.3481129436384","72.3518429486866","73.3565504768615","74.3633812017494","75.3718103482721","76.3817829569301","77.3929942466572","78.4056161255758","79.4198192690518","80.4357731312562","81.453389676073","","",
"Gibraltar","GIB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Guinea","GIN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7327385291285","62.8638556834757","62.9710663463137","63.0548994618278","63.1152547537637","63.1523453969488","63.1667118224743","63.1582495579529","63.1271769035373","63.0737194637744","62.9984313333843","62.9012095301339","62.7822779700848","62.641863357137","62.4801998535424","62.3021655082448","62.1081900672806","61.8987230773796","","",
"Gambia, The","GMB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0013613312603","75.1391162931372","75.2877041481854","75.4409691354002","75.5803817326046","75.7282655765502","75.8846274143723","76.0494729673771","76.2230084061285","76.4044421655502","76.5943555458668","76.7923229872766","76.9987620289657","77.2125286051","77.4333019283205","77.6607395519197","77.8272376731693","77.9915668246608","","",
"Guinea-Bissau","GNB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3767834403066","54.2289188168369","55.0772200585805","55.92104005554","56.7607023055996","57.5955644500973","58.4265995037992","59.2531630575618","60.0755820721019","60.8932206956943","61.7073519596972","62.5173383324678","63.3234959142569","64.1255090528136","64.9236884431229","65.7180338535189","66.508234004791","66.6344142282775","","",
"Equatorial Guinea","GNQ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.098140154375","51.7904444311043","52.5419968244702","53.350417314032","54.2150313015944","55.1317208613048","56.1005800740019","57.1185701287786","58.1837931883735","59.2917963723687","60.4413668079026","61.6296099955934","62.853891327903","63.6715149279715","63.9264758629416","64.1785981035767","64.4255187243777","64.6658178126008","","",
"Greece","GRC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5868179374807","99.6223332214991","99.6594458871387","99.6957504848661","99.7312712376972","99.765992144665","99.7999408006089","99.8331130229488","99.8655479090418","99.8972218166489","99.9281670485529","99.9583947991751","99.9879122910364","100","99.999995665396","100.000002176368","99.999997816999","100","","",
"Grenada","GRD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.3076378093218","93.5399527788903","93.7722677484587","94.0045827180272","94.2368976875956","94.4692126571641","94.7015276267326","94.9338425963011","95.1661575658695","95.398472535438","95.6307875050065","95.8631024745749","95.9713888869245","95.6286504435547","95.6286504435547","95.6286504435547","95.6286504435547","95.6286504435547","","",
"Greenland","GRL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9999983068967","99.9999983126185","99.999996636544","99.9999983227971","100.000001674552","100","99.9999966494832","100","100.00000336227","100.000001683807","100.000001686367","99.9999983111842","100.000001690492","99.9999991542741","100","99.9999991547239","99.9999974672247","","",
"Guatemala","GTM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7537695716161","86.2842111904515","86.8106771552558","87.3294933564548","87.8423192695296","88.3513074246418","88.8566154097173","89.3583810814338","89.8565989331715","90.3509172946902","90.8418202598347","91.3289718122951","91.8125991348994","92.2937504172315","92.7722556312498","93.2481165045103","93.7208920501672","94.1905807380076","","",
"Guam","GUM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4","99.4246","99.4492","99.4738","99.4984","99.523","99.5476","99.5722","99.5968","99.6214","99.646","99.6706","99.6952","99.6952","99.6952","99.6952","99.6952","99.6952","","",
"Guyana","GUY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9051300661601","88.3836197004463","88.8626965569226","89.3338793443895","89.803581697861","90.274093285778","90.7454861309297","91.2176731517163","91.6906557645574","92.1644956867993","92.6391163635271","93.1145283459524","93.6056971662151","94.0973538326522","94.7388554648792","95.1618569677412","95.536351408231","95.5397476791324","","",
"High income","HIC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1540079083123","99.1685958298261","99.183264455557","99.1333388748456","99.1533608167349","99.1776768327009","99.201862553108","99.2265973949053","99.2639290359094","99.3010275877857","99.3392348731817","99.3765803235527","99.4151717248571","99.4566874283811","99.4921783662848","99.5296073901304","","",
"Hong Kong SAR, China","HKG","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7057594381036","98.797146619842","98.8885338015803","98.9799209833187","99.071308165057","99.1626953467954","99.2540825285338","99.3454697102722","99.4368568920105","99.5282440737489","99.6196312554873","99.7110184372256","99.802405618964","99.8937928007024","99.9851799824407","100","100","100","","",
"Honduras","HND","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.804211990405","85.4327772807194","86.0812022382452","86.7111154770519","87.334494822374","87.9504757671021","88.5597530467423","89.1620002745504","89.7573871016978","90.3454726338607","90.926728630596","91.500757446822","92.0679823464202","92.6279168244825","93.1809772477951","93.7373063016117","94.2860317378187","94.8271094382459","","",
"Heavily indebted poor countries (HIPC)","HPC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1051289196443","41.8920340369726","42.7801447921612","43.668311660142","44.5700849079006","45.559147705776","46.5512954498942","47.5265513375273","48.5560951893286","49.5791348189922","50.5956201907126","51.6069004286328","52.6039870663537","53.6047480897463","54.6031935483813","55.6000093180533","56.5848156373889","57.5674446931434","","",
"Croatia","HRV","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4372507675033","98.4444315250172","98.5552794549715","98.6653937515693","98.7536459873317","98.8410105127556","98.927476348029","99.0130489223787","99.0977170948137","99.1814948642039","99.2643794283162","99.3463603564452","99.4275271755034","99.5077556050098","99.586911700547","99.5868400924629","99.5867545553663","99.5866665552939","","",
"Haiti","HTI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2392898027231","57.0607645816779","57.8903088500953","58.7247923907005","59.2574864671638","59.7530294873754","60.2473779546556","60.739256870337","61.2299852340875","61.7165752787622","62.2007881303481","62.6818043251415","63.1596589151856","63.6326928741815","64.1022376066922","64.5674850841982","65.0230172994401","65.4668259265366","","",
"Hungary","HUN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9638327408459","99.9639297344715","99.9650825886859","99.9654904506339","99.9659020798573","99.9663756431823","99.9669028623842","99.9674357233374","99.9679572202761","99.9684785337061","99.968928918326","99.9693801574324","99.9696970223645","99.96997877472","99.970249563242","99.9705267781027","99.9708074608857","99.9999974886679","","",
"IBRD only","IBD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1997233947335","83.6077672568766","84.3182055892844","85.02082508958","85.7087868091598","86.4823198085559","87.1359554132244","87.777328556986","88.4093496808634","89.0280341414561","89.6409129613312","90.2409929987887","90.8307015213762","91.4139501137162","91.9949485415158","92.5673342719723","93.1143135211038","93.5955944232582","","",
"IDA & IBRD total","IBT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8410250613018","78.2451590947384","78.9022348364647","79.5623689660454","80.2116179979385","80.9739631696772","81.6048123036456","82.2237157069469","82.840472317774","83.4423854609799","84.0382858627878","84.5497604969509","85.1216912473528","85.6900400216009","86.2573651838949","86.8113028339156","87.3333179803784","87.8071590918011","","",
"IDA total","IDA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0547891504906","58.6947170873973","59.4247096558429","60.182962284497","60.9453388575142","61.7419583640089","62.5422257810915","63.3360327852207","64.1495641739612","64.937649283638","65.7206858701908","66.3101427857471","67.0522538585683","67.7969701270595","68.5456725119745","69.2693642568614","69.9426359247834","70.697012477585","","",
"IDA blend","IDB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8827464229287","67.4470843645905","68.1460068539482","68.8763351914357","69.6064224055203","70.3419778395781","71.075142135817","71.805592266805","72.5262875585256","73.1979452538556","73.8840359470286","74.5642683511575","75.2248129163192","75.8857699923389","76.5442773979554","77.1994247489307","77.8530937581682","78.5227548147499","","",
"Indonesia","IDN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6529970881114","76.6056349670301","77.5488347595222","78.4822986455282","79.4063934858927","80.3199900125195","81.1435477821492","81.9557865066417","82.7571236313271","83.546841930047","84.3218551204758","85.0689725013175","85.8062530144356","86.53343440724","87.2510582276208","87.958733450287","88.6565339751424","89.3440122284472","","",
"IDA only","IDX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5877094145617","54.2690392701783","55.0085497920303","55.7861834048837","56.5690218414061","57.3983751605667","58.2320319203396","59.0550680046775","59.9108773058046","60.7521198395572","61.5749863338262","62.1531925594162","62.9300075001422","63.7105283166685","64.4989107286195","65.2526404325414","65.9331452330812","66.6983679472276","","",
"Isle of Man","IMN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.075","99.075","99.075","99.075","99.075","99.075","99.075","99.075","99.075","","",
"India","IND","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0238048139873","79.5362936681085","80.3602219668962","81.184130425863","82.008077454381","82.8316665819741","83.6549523056458","84.477961127007","85.3005866035393","86.1224806667256","86.9436701821491","87.7641605593673","88.5846101736956","89.4046164990313","90.2239525928509","91.0422845490444","91.8592753460184","92.6746425707427","","",
"Not classified","INX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.1837179642103","97.1974991690863","97.2110489208507","97.2242617321193","97.2372286247777","97.2499844209288","97.2626103008741","97.2754246767287","97.2880820146827","97.3005755769923","97.3129058035775","97.3250705305132","97.337077344495","97.3489205018816","97.3605988960822","97.3721279903485","97.3834773889523","97.3945446115608","","",
"Iran, Islamic Rep.","IRN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9438670766318","95.0029556005272","95.061556804939","95.1196569319014","95.1771776711389","95.1715934228037","95.1655369988514","95.1550156614244","95.1420916985937","95.1287487075774","95.1150602072275","95.1009450387754","95.0854021531033","95.068753602027","95.1135583842301","95.1577790703197","95.2014944663961","95.2445448799574","","",
"Iraq","IRQ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9058314397561","81.4754210174563","82.4246967632795","83.372338991812","84.3183359995513","85.2626923061996","86.2051161308147","87.146202479783","88.0856377099579","89.0231982775017","89.9740075892352","90.9286216403903","91.8771542177504","92.8196465623575","93.7562893312705","94.6870765749326","95.6129732711369","96.5334783341414","","",
"Iceland","ISL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000004080836","100","99.9999986630531","99.999997350463","100","100.000004526234","100.000002545439","100.000003749702","99.9999981594274","100.000003620563","99.9999988091278","99.9999964615167","99.999997070359","99.9999988335293","100.00000290348","99.9999976897635","99.9999988526329","99.9999994306847","","",
"Israel","ISR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999969552154","99.9999990042441","100.000001956479","99.9999971162309","100.00000377411","100.000001848718","100.000000903527","99.9999973549935","100","100.000003359166","100.000001643832","100.000000806407","99.9999976217305","99.9999976588286","99.9999976942717","100.000001513666","99.9999992549263","100.000001466914","","",
"Italy","ITA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999965910314","100","99.9923348565022","99.9463500963943","99.9003916010619","99.8544390750045","99.8085092634353","99.7625889281037","99.7166879738304","99.6708026049911","99.6249369972761","99.5790803223169","99.533328040074","99.4876503004492","99.4420143660675","99.4422539664209","99.4424943428778","99.4427338843003","","",
"Jamaica","JAM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1233100557109","93.2815702042087","93.435190377696","93.5870010934389","93.4035765707506","93.072162386919","92.712702923881","92.3519884890283","91.9902383035247","91.6272671990991","91.2631940735122","90.8981484605278","90.5337203310885","90.1701423522711","90.3185177630386","90.4677659858945","90.6179199821545","90.6484361806871","","",
"Jordan","JOR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4018357953351","99.364682690369","99.3275230854107","99.2903552422386","99.2532099798913","99.2314874073466","99.2141318619054","99.1956920309716","99.1762255542249","99.1556517605805","99.1341013317802","99.1115638964568","99.0881023438242","99.0636845846265","99.0384203854588","99.0047785789155","98.9710548944377","98.9372226482137","","",
"Japan","JPN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4875","98.4875","98.4875","98.4875","98.4875","98.5277083333333","98.5679166666667","98.608125","98.6483333333333","98.6885416666667","98.72875","98.7689583333333","98.8091666666667","98.849375","98.8895833333333","98.9297916666667","98.97","99.0102083333333","","",
"Kazakhstan","KAZ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5644208533088","84.942126523513","85.627726572988","86.3161263301233","87.0073028809387","87.7012374504602","88.397911620115","89.0973037323329","89.7994023409639","90.5041847570895","91.2114868426942","91.9215902616031","92.6343137932347","93.3048073255572","93.8823580131686","94.4620705911615","95.0438082786512","95.6275072212889","","",
"Kenya","KEN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3154032589273","48.0458626226998","48.7706638115026","49.4896893503558","50.2028195842556","50.9090149321211","51.6091201894867","52.3030178189736","52.9905894261177","53.6708759848792","54.3446437599577","55.0138087173053","55.6777193973955","56.3369312494153","56.9904041179625","57.6382970343421","58.2803541914568","58.9163333889547","","",
"Kyrgyz Republic","KGZ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6038391337383","80.6034076583657","81.1065524246844","81.6095013300336","82.1126666470522","82.5723713115551","83.0316108813347","83.4899889088802","83.9477050361614","84.4049439797367","84.8656986298244","85.3298783523101","85.7973814124943","86.2675868302001","86.7314927602073","87.0785157285206","87.4269556817226","87.4559028992415","","",
"Cambodia","KHM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3476332256045","53.8640218227614","55.3746180939653","56.8801405852616","58.3856591361195","59.8911518516116","61.3963379664106","62.9014664421191","64.4164009358773","65.9839455060449","67.5512338015353","69.1181915867033","70.6847513005419","72.2505939403289","73.8161514524413","75.3811058061","76.9453742461335","78.5106569314218","","",
"Kiribati","KIR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0275776661445","51.2974835162816","52.5673893664192","53.8372952165563","55.1072010666934","56.3771069168305","57.647012766968","58.9169186171051","60.1868244672422","61.4567303173798","62.7266361675169","63.996542017654","65.2664478677915","66.5363537179286","67.8062595680657","69.0761654182033","70.3460712683404","71.6159771184775","","",
